wave,variable,label,type,value_labels_sample,n_rows
Wave1,country,Country,haven_labelled,Japan = 1; Hong Kong = 2; Korea = 3,12217
Wave5,SE3,se3 Birth year,haven_labelled,Missing = -1; Refuse to answer = 999,26951
Wave5,SE3_1,se3_1 Actual age,haven_labelled,Missing = -1; Refuse to answer = 999,26951
Wave5,SE4,se4 Marital status,haven_labelled,Missing = -1; Single/never married = 1; Married = 2,26951
Wave5,SE5,se5 Education,haven_labelled,Missing = -1; No formal education = 1; Incomplete primary/elementary = 2,26951
Wave5,SE5A,se5a How many year of formal education you have received?,haven_labelled,Missing = -1; Not applicable = 90; Can't choose = 98,26951
Wave5,SE6,se6 Religion,haven_labelled,Missing = -1; Not applicable = 0; Traditional folk religion(shenism) = 1,26951
Wave5,SE7,se7 Religiosity,haven_labelled,Missing = -1; Not applicable = 0; Several times a day = 1,26951
Wave5,SE7A,"se7a Would you describe yourself as very religious, moderately religious, lightly religious, not religious at all?",haven_labelled,Missing = -1; Not applicable = 0; Very religious = 1,26951
Wave5,SE8A,se8a How many people live in this household?,haven_labelled,Missing = -1; Do not understand the question = 97; Can't choose = 98,26951
Wave5,SE8B,se8b How many generations of family members live in this household?,haven_labelled,Missing = -1; Not applicable = 0; One generation = 1,26951
Wave5,SE9,se9 Are you current employed?,haven_labelled,Missing = -1; Employed = 1; Not employed = 2,26951
Wave5,SE9A,"se9a Are you current self-employed, working in a family business or an outside employer?",haven_labelled,Missing = -1; Not applicable = 0; Self-employed or business owner = 1,26951
Wave5,SE9B,se9b How many people does your business employ?,haven_labelled,Missing = -1; Not applicable = 0; No employees = 1,26951
Wave5,SE9C,se9c What is your job title (ISCO code),haven_labelled,"Missing = -1; Not applicable = 0; LEGISLATORS, SENIOR OFFICIALS & MANAGERS = 1000",26951
Wave5,Se9c_2,se9c_2 What is your job title (EGP class),haven_labelled,Missing = -1; Not applicable = 0; Higher service = 1,26951
Wave5,Se9c_3,se9c_3 Extended application. Elite vs. Mass,haven_labelled,Missing = -1; Not applicable = 0; Elite = 1,26951
Wave5,Se9c_4,se9c_4 Extended application. White vs. blue collar,haven_labelled,Missing = -1; Not applicable = 0; Non-manual white collar workers = 1,26951
Wave5,SE9D,se9d Are you currently seeking employment?,haven_labelled,Missing = -1; Not applicable = 0; Yes (Currently unemployed but seeking work = 1,26951
Wave5,SE9E,se9e What is your current status?,haven_labelled,Missing = -1; Not applicable = 0; Homemaker = 1,26951
Wave5,SE10,se10 Are you the main earner in your household?,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE10_1,se10_1 Is the main earner in your household currently employed?,haven_labelled,Missing = -1; Not applicable = 0; Employed = 1,26951
Wave5,SE10A,"se10a Is he or she curently self-employed, working in family business or working for an outside employer?",haven_labelled,Missing = -1; Not applicable = 0; Self-employed or business owner = 1,26951
Wave5,SE10B,se10b How many people does his or her business employ?,haven_labelled,Missing = -1; Not applicable = 0; No employees = 1,26951
Wave5,SE10C,se10c What is his/her job title (ISCO code),haven_labelled,Missing = -1; Not applicable = 0; Other breeders and cattle rearers = 89,26951
Wave5,Se10c_2,se10c_2 What is his/her job title (EGP class),haven_labelled,Missing = -1; Not applicable = 0; Higher service = 1,26951
Wave5,Se10c_3,se10c_3 Extended application. Elite vs. Mass,haven_labelled,Missing = -1; Not applicable = 0; Elite = 1,26951
Wave5,Se10c_4,se10c_4 Extended application. White vs. blue collar,haven_labelled,Missing = -1; Not applicable = 0; Non-manual white collar workers = 1,26951
Wave5,SE10D,se10d Is he or she currently seeking employment?,haven_labelled,Missing = -1; Not applicable = 0; Yes (Currently unemployed but seeking work = 1,26951
Wave5,SE10E,se10e What is his or her current status?,haven_labelled,Missing = -1; Not applicable = 0; Homemaker = 1,26951
Wave5,Se11,se11 What language do you speak the most in the home?,haven_labelled,Missing = -1; Only local language = 1; Mostly local language = 2,26951
Wave5,Se11a,se11a What is your racial or ethnic background?,haven_labelled,Missing = -1; Can't choose = 98; Decline to answer = 99,26951
Wave5,SE12,se12 Where would you place your family on the following scale?,haven_labelled,Missing = -1; Lowest status = 1; 2 = 2,26951
Wave5,SE13A,se13a Where would you put yourself on this staircase?,haven_labelled,Missing = -1; Not applicable = 0; The poorest = 1,26951
Wave5,SE13B,se13b Where would you put your parents on this staircase?,haven_labelled,Missing = -1; Not applicable = 0; The poorest = 1,26951
Wave5,SE13C,se13c Where do you think your children will be on this staircase?,haven_labelled,Missing = -1; Not applicable = 0; The poorest = 1,26951
Wave5,SE14,se14 What group your household income on average is?,haven_labelled,Missing = -1; Not applicable = 0; Lowest quintile = 1,26951
Wave5,SE14A,se14a Does the total income of your household allow you to satisactorily cover your needs?,haven_labelled,"Missing = -1; Not applicable = 0; Our income covers the needs well, we can save a lot = 1",26951
Wave5,SE15A,Se15a Do you or your fmaily own the following?Car/Jeep/Van,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,se15a_1,Se15a_1 How many?,haven_labelled,Missing = -1; Not applicable = 0,26951
Wave5,SE15B,Se15b Tractor,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15C,Se15c Color or B/W Television,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15D,Se15d Cable Televsion,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15E,Se15e Scooter/Motorcycle/Moped,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15F,Se15f Telephone,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15G,Se15g Mobile Telephone,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15H,Se15h Electric fan/cooler,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15I,Se15i Bicycle,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15J,Se15j Radio/transistor,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15K,Se15k Pumping set,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15L,Se15l Fridge,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15M,Se15m Camera,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,SE15N,Se15n Goats/Sheep,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,se15n_1,Se15n_1 How many?,haven_labelled,Missing = -1; Not applicable = 0,26951
Wave5,SE15O,Se15o Cows/Buffalo,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,se15o_1,Se15o_1 How many?,haven_labelled,Missing = -1; Not applicable = 0,26951
Wave5,Ir1,ir1 Interviewer's number,haven_labelled,Missing = -1,26951
Wave5,Ir2,ir2 Is this the first questionnaire you have completed?,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,Ir2A,ir2a Interviewer's gender,haven_labelled,Missing = -1; Male = 1; Female = 2,26951
Wave5,Ir2B,ir2b Interviewer's Age,haven_labelled,Missing = -1; Not applicable = 90,26951
Wave5,IR2c,ir2c What kind of language do you normally use at home?,haven_labelled,Missing = -1; Japanese = 101; Cantonese = 201,26951
Wave5,IR3,"ir3 In the interview, other than the respondent, were others present?",haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,IR3a_1,ir3a_1 Respondent's spouse,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR3a_2,ir3a_2 Children,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR3a_3,ir3a_3 Parents or parents-in-law,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR3a_4,ir3a_4 Neighbors/passers by,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR3a_5,ir3a_5 Party/government official,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR3a_6,ir3a_6 Others,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR4,ir4 Has the respondent ever refused to be interviewed during the whole process?,haven_labelled,Missing = -1; Yes. Right at the beginning of the interview = 1; Yes. In the middle of the interview. = 2,26951
Wave5,IR5,ir5 Has the respondent ever felt impatient during the interview?,haven_labelled,Missing = -1; Never = 1; Occasionally = 2,26951
Wave5,IR6,ir6 How cooperative was the respondent during the interview?,haven_labelled,Missing = -1; Highly cooperative = 1; Fairly cooperative = 2,26951
Wave5,IR7,ir7 How sincere was the respondent when answering sensitive questions?,haven_labelled,Missing = -1; Highly sincerely = 1; Fairly sincere = 2,26951
Wave5,IR8,ir8 What proportion of the questions do you feel the respondent had difficulty answering?,haven_labelled,Missing = -1; None = 0; All = 1,26951
Wave5,IR10,ir10 Language in which interview was conducted,haven_labelled,Missing = -1; Native language or dialect (mother tongue) of the respondent = 1; The main language of the country but not the native language or dialect (mother tongue) of the respondent = 2,26951
Wave5,IR10a,ir10a Was the interview conducted with the assistance of an interpreter?,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,IR11a,ir11a What is the condition of the road leading to interviewee's residence?,haven_labelled,"Missing = -1; Wide enough for car and paved with asphalt, cement or man-made materials = 1; Not wide enough for car, but paved with asphalt, cement or man-made materials = 2",26951
Wave5,IR11b,ir11b  Please identify the main source of drinking water in the household?,haven_labelled,Missing = -1; Tap water inside the house = 1; Shared tap water in the public place = 2,26951
Wave5,IR11c,ir11c Is electricity the main source of lighting in the house?,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,IR11d,ir11d Is this neighborhood coverd by mobile phone network(signals)?,haven_labelled,Missing = -1; Yes = 1; No = 2,26951
Wave5,IR11E,"ir11e In terms of walking distance, how far is it between the nearest public transportation stop (bus, train, ferry, tram, etc.) and the respondent's house?",haven_labelled,Missing = -1; Less than 10 minutes by walking = 1; Less than 20 minutes = 2,26951
Wave5,IR12,"ir12 Were the following services present within the neighborhood,estimate the distance of services by",haven_labelled,Missing = -1; walking = 1; Easy driving = 2,26951
Wave5,IR12A,ir12a. Post-office,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12B,ir12b. School,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12C,ir12c. Police station,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12D,ir12d. Sewerage system that most houses could access,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12E,ir12e. Health clinic,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12F,ir12f. Signal for cellular phone,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12G,"ir12g. Recreational facilities, e.g., a sports field",haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12H,"ir12h. Any churches, mosques, temples or other public places of worship",haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12I,ir12i. Any town halls or community buildings that can be used for meetings,haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR12K,ir12K. Market stalls (selling groceries and/or clothing),haven_labelled,Missing = -1; No = 0; Yes = 1,26951
Wave5,IR13,ir13 Which of the following levels within the country the respondent live?,haven_labelled,"Missing = -1; Capital or Megacity (1 million population plus) = 1; Regional center or Other major cities (100,000 plus) = 2",26951
Wave5,w,Weight factor,numeric,NA,26951
Wave6,COUNTRY,Country code,haven_labelled,Japan = 1; HongKong = 2; Korea = 3,1242
Wave6,YEAR,Interview year,numeric,NA,1242
Wave6,MONTH,Interview month,haven_labelled,January = 1; February = 2; March = 3,1242
Wave6,IDNUMBER,case number,numeric,NA,1242
Wave6,REGION,Region,haven_labelled,Hokkaido = 101; Tohoku = 102; Kanto = 103,1242
Wave6,LEVEL,Rural or urban,haven_labelled,Rural = 1; Urban = 2,1242
Wave6,q1,1 How would you rate the overall economic condition of our country today?,haven_labelled,Very good = 1; Good = 2; So-so [not good nor bad] = 3,1242
Wave6,q2,2 How would you describe the change in the economic condition of our country over the last few years?,haven_labelled,Missing = -1; Not applicable = 0; Much better = 1,1242
Wave6,q3,3 What do you think will be the state of our country's economic condition a few years from now?,haven_labelled,Missing = -1; Not applicable = 0; Much better = 1,1242
Wave6,q4,"4 As for your own family, how do you rate the economic situation of your family today?",haven_labelled,Missing = -1; Not applicable = 0; Very good = 1,1242
Wave6,q5,5 How would you compare the current economic condition of your family with what it was a few years ago?,haven_labelled,Missing = -1; Not applicable = 0; Much better now = 1,1242
Wave6,q6,6 What do you think the economic situation of your family will be a few years from now?,haven_labelled,Missing = -1; Not applicable = 0; Much better = 1,1242
Wave6,q7,7 Trust in the excutive office (president or prime minister),haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q8,8 The courts,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q9,9 National government in the capital city,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q10,10 Political parties [not any specific party],haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q11,11 Parliament,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q12,12 Civil Service,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q13,13 The military or armed forces,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q14,14 The police,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q15,15 Local government,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q16,16 The election commission,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q17,17 Non-government organizations or NGOs,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q18,18 Name of the organization you belong to. First,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,1242
Wave6,q18_other,18 Other specify responses,numeric,NA,1242
Wave6,q19,19 Name of the organization you belong to. Second,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,1242
Wave6,q19_other,19 Other specify responses,numeric,NA,1242
Wave6,q20,20 Name of the organization that you belong to. Third,haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,1242
Wave6,q20_other,20 Other specify responses,numeric,NA,1242
Wave6,q21,21 Which organization you participate most actively in the last 12 months?',haven_labelled,Missing = -1; Not applicable = 0; Political parties = 1,1242
Wave6,q21_other,21 Other specify responses,numeric,NA,1242
Wave6,q22,22 Would you say that 'Most people can be trusted' or 'that you must be very careful in dealing with people'?,haven_labelled,Missing = -1; Not applicable = 0; Most people can be trusted = 1,1242
Wave6,q23,23 Do you agree with the statement that 'most people are trustworthy?',haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q24,24 How much trust do you have in each of the following types of people? Your relatives,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q25,25 Trust in your neighbors,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q26,26 Trust in other people you interact with,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q27,27 Trust in people you meet for the first time,haven_labelled,Missing = -1; Not applicable = 0; A great deal of trust = 1,1242
Wave6,q28,28 How many people do you have contact with in a typical week day?,haven_labelled,Missing = -1; Not applicable = 0; 0-4 people = 1,1242
Wave6,q29,29 Which of the following best describes your relations with most of your social contacts?,haven_labelled,Missing = -1; Not applicable = 0; Most people's social status are higher than yours = 1,1242
Wave6,q30,"30 Among these people you have frequent contacts, which of the following best describes the political views of these people?",haven_labelled,Missing = -1; Not applicable = 0; Virtually all of them have views similar to me = 1,1242
Wave6,q31,"31 If you have a difficult problem to manage, are there people outside your household you can ask for help?",haven_labelled,"Missing = -1; Not applicable = 0; No, nobody = 1",1242
Wave6,q32,"32 If you had friends or co-workers whose opinions on politics differed from yours, would you have a hard time conversing with them?",haven_labelled,Missing = -1; Not applicable = 0; Very hard = 1,1242
Wave6,q33,33 Did you vote in the national election?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q34,34 Which parties or candidates did you vote for?,haven_labelled,Missing = -1; Not applicable = 0; Do not understand the question = 97,1242
Wave6,q34other,34. Other specify responses,character,NA,1242
Wave6,q34a,34a Did the respondent vote for the winning or losing camp?,haven_labelled,Missing = -1; Not applicable = 0; Voted for the winning camp = 1,1242
Wave6,q35,35 Did you attend a campaign meeting or rally in the last national election?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q36,36 Try to persuade others to vote for a certain candidate or party?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q37,37 Did you do anything else to help out or work for a party or candidate running in the last national election?,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q38,"38 On the whole, how free and fair would you say the last national election was?",haven_labelled,Missing = -1; Not applicable = 0; Completely free and fair = 1,1242
Wave6,q39,39 How easy or difficult to obtain the roads in good condition,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q40,40 How easy or difficult to obtain running water,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q41,41 How easy or difficult to obtain public transportation,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q42,42 How easy or difficult to obtain healthcare,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q43,43 How easy or difficult to obtain help from the police when you need it,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q44,44 How easy or difficult to obtain access to the Internet,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q45,45 How easy or difficult to obtain childcare,haven_labelled,Missing = -1; Not applicable = 0; Very easy = 1,1242
Wave6,q46,"46 Generally speaking, how safe is living in this city/town/village?",haven_labelled,Missing = -1; Not applicable = 0; Very safe = 1,1242
Wave6,q47,47 How interested would you say you are in politics?,haven_labelled,Missing = -1; Not applicable = 0; Very interested = 1,1242
Wave6,q48,48 How often do you follow news about politics and government?,haven_labelled,Missing = -1; Not applicable = 0; Everyday = 1,1242
Wave6,q49,"49 When you get together with your family members or friends, how often do you discuss political matters?",haven_labelled,Missing = -1; Not applicable = 0; Frequently = 1,1242
Wave6,q50,"50 How often do you use the internet, either through computer, tablet or smartphone?",haven_labelled,No access to internet = 0; Connected all the time = 1; Several hours a day = 2,1242
Wave6,q51a_Facebook,51a Which social media and text messaging services do you actively use? Facebook,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51b_Twitter,51b Twitter,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51c_Instagram,51c Instagram,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51d_Youtube,51d Youtube,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51e_Tiktok,51e Tiktok,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51f_Messenger,q51f Messenger,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51g_Telegram,q51g Telegram,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51h_Line,q51h Line,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51i_Whatsapp,q51i Whatsapp,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51j_Snapchat,q51j Snapchat,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51k_Vchat,q51k Vchat,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q51l_Tumblr,q51l Tumblr,haven_labelled,Missing = -1; Not applicable = 0; Yes = 1,1242
Wave6,q52a,52a How often do you use social media to talk to or to connect with other people?,haven_labelled,Missing = -1; Not applicable = 0; Often = 1,1242
Wave6,q52b,52b How often do you use social media to express my opinion on political issues?,haven_labelled,Missing = -1; Not applicable = 0; Often = 1,1242
Wave6,q52c,52c How often do you use social media to share news or information?,haven_labelled,Missing = -1; Not applicable = 0; Often = 1,1242
Wave6,q52d,52d How often do you use social media to organize to influence politics?,haven_labelled,Missing = -1; Not applicable = 0; Often = 1,1242
Wave6,q53,53 Which one is the most important channel for you to find information about politics and government?,haven_labelled,"Missing = -1; Not applicable = 0; Television, on airwaves, cable and online = 1",1242
Wave6,q53other,53. Other specify responses,character,NA,1242
Wave6,q54,"54 Among the political parties listed here, which party if any do you feel closest to?",haven_labelled,Missing = -1; Not applicable = 0; Don't feel close to any political party = 90,1242
Wave6,q54other,54. Other specify responses,character,NA,1242
Wave6,q55,"55 How close do you feel to (answer in Q54)? Is it very close, somewhat close, or just a little close?",haven_labelled,Missing = -1; Not applicable = 0; Very close = 1,1242
Wave6,q56,"56 For the sake of the family, the individual should put his personal interests second.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q57,"57 In a group, we should sacrifice our individual interest for the sake of the group's collective interest.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q58,"58 For the sake of national interest, individual interest could be sacrificed.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q59,"59 When dealing with others, developing a long-term relationship is more important than securing one's immediate interest.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q60,"60 Even if parents' demands are unreasonable, children still should do what they ask.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q61,"61 When a mother-in-law and a daughter-in-law come into conflict, even if the mother-in-law is in the wrong, the husband should still persuade his wife to obey his mother.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q62,"62 Being a student, one should not question the authority of their teacher.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q63,"63 In a group, we should avoid open quarrel to preserve the harmony of the group.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q64,"64 Even if there is some disagreement with others, one should avoid the conflict.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q65,65 A person should not insist on his own opinion if his co-workers disagree with him.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q66,"66 Wealth and poverty, success and failure are all determined by fate.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q67,"67 If one could have only one child, it is more preferable to have a boy than a girl.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q68,"68 In the past three years, have you ever contacted elected officials or legislative representatives at any level?",haven_labelled,Missing = -1; Not applicable = 0; Have done this more than three times = 1,1242
Wave6,q69,69  Contacted civil servants or officials,haven_labelled,Missing = -1; Not applicable = 0; Have done this more than three times = 1,1242
Wave6,q70,"70  Contacted other influential people outside the government, such as traditional leaders/community leaders",haven_labelled,Missing = -1; Not applicable = 0; Have done this more than three times = 1,1242
Wave6,q71,71  Contacted news media,haven_labelled,Missing = -1; Not applicable = 0; Have done this more than three times = 1,1242
Wave6,q72,72  Signed a paper or online petition?,haven_labelled,Missing = -1; Not applicable = 0; I have done this more than three times = 1,1242
Wave6,q73,73  Used the Internet including Social Media Networks to express opinions about politics,haven_labelled,Missing = -1; Not applicable = 0; I have done this more than three times = 1,1242
Wave6,q74,74  Joined a group to activiely support a cause [including online],haven_labelled,Missing = -1; Not applicable = 0; I have done this more than three times = 1,1242
Wave6,q75,75  Got together with others face-to face to try to resolve local problems,haven_labelled,Missing = -1; Not applicable = 0; I have done this more than three times = 1,1242
Wave6,q76,76  Attended a demonstration or protest march,haven_labelled,Missing = -1; Not applicable = 0; I have done this more than three times = 1,1242
Wave6,q77,77  Taken an action or done something for a political cause that put you in risk of getting injured,haven_labelled,Missing = -1; Not applicable = 0; I have done this more than three times = 1,1242
Wave6,q78,"78 Thinking of whether you voted or not ever since you became eligible for voting, how would you describe yourself-have you voted in every election, voted in most elections, voted in some elections or hardly ever voted?",haven_labelled,Missing = -1; Not applicable = 0; Voted in every election = 1,1242
Wave6,q79,"79 In recent years and thinking about election campaigns, has a candidate or someone from a political party or campaign team offered you something, like food, cash, a gift, or a job in return for your vote or support?",haven_labelled,Missing = -1; Not applicable = 0; Often = 1,1242
Wave6,q80,"80  Over the long run, our system of government is capable of solving the problems our country faces.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q81,"81  Thinking in general, I am proud of our system of government.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q82,"82  A system like ours, even if it runs into problems, deserves the people's support.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q83,83  I would rather live under our system of government than any other that I can think of.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q84,"84 Would you say our system of government works fine as it is, needs minor change, needs major change, or should be replaced?",haven_labelled,"Missing = -1; Not applicable = 0; It works fine, no need to change = 1",1242
Wave6,q85,85 Which one would you choose as the most essential characteristics of a democracy: Set 1?,haven_labelled,Missing = -1; Not applicable = 0; Government narrows the gap between the rich and the poor = 1,1242
Wave6,q86,86 Which one would you choose as the most essential characteristics of a democracy: Set 2?,haven_labelled,Missing = -1; Not applicable = 0; The legislature has oversight over the government = 1,1242
Wave6,q87,87 Which one would you choose as the most essential characteristics of a democracy: Set 3?,haven_labelled,Missing = -1; Not applicable = 0; Government ensures law and order = 1,1242
Wave6,q88,88 Which one would you choose as the most essential characteristics of a democracy: Set 4?,haven_labelled,Missing = -1; Not applicable = 0; People have the freedom to take part in protests and demonstrations. = 1,1242
Wave6,q89,"89 To you, what does “democracy” mean? (open-ended) <optional>",haven_labelled,Missing = -1; Not applicable = 0,1242
Wave6,q90,"90 On the whole, how satisfied or dissatisfied are you with the way democracy works in the country?",haven_labelled,Missing = -1; Not applicable = 0; Very satisfied = 1,1242
Wave6,q91,91 In your opinion how much of a democracy is our country?,haven_labelled,Missing = -1; Not applicable = 0; A Full Democracy = 1,1242
Wave6,q92,92 Where would you place our country under the present government?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q93,93 Where would you place our country ten years ago?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q94,94 Where would you expect our country to be ten years from now?,haven_labelled,Missing = -1; Not applicable = 0; Completely undemocratic = 1,1242
Wave6,q95,95 Where would you place our country today? Democracy is suitable or not,haven_labelled,Missing = -1; Not applicable = 0; Democracy is completely unsuitable = 1,1242
Wave6,q96,96 How satisfied or dissatisfied are you with the current president/government?,haven_labelled,Missing = -1; Not applicable = 0; Very satisfied = 1,1242
Wave6,q97,97 What are the most important problems facing this country that government should address? First,haven_labelled,Missing = -1; Not applicable = 0; Management of the economy = 1,1242
Wave6,q97other,97. Other specify responses,character,NA,1242
Wave6,q97a,97a What are the most important problems facing this country that government should address? Second,haven_labelled,Missing = -1; Not applicable = 0; Management of the economy = 1,1242
Wave6,q97aother,97a. Other specify responses,character,NA,1242
Wave6,q97b,97b What are the most important problems facing this country that government should address? Third,haven_labelled,Missing = -1; Not applicable = 0; Management of the economy = 1,1242
Wave6,q97bother,97b. Other specify responses,character,NA,1242
Wave6,q98,98 How likely is it that the government will solve the most important problem you identified within the next five years?,haven_labelled,Missing = -1; Not applicable = 0; Very likely = 1,1242
Wave6,q99,99 Citizens are able to remove a government they don't like through elections.,haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q100,"100  In our country, parties and candidates not in power have opportunities to be elected into government.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
Wave6,q101,"101  Between elections, the people have no way of holding the government responsible for its actions.",haven_labelled,Missing = -1; Not applicable = 0; Strongly agree = 1,1242
