var1,var2,label1_short,label2_short,similarity,waves1,waves2,concept_id
q78a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,Wave5,q78a_q84a
q84a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave3,q78a_q84a
q78a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave3,Wave5,q78a_q85a
q85a,q78a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave3,q78a_q85a
q79a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q79a_q80a
q80a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q79a_q80a
q79a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave4,q79a_q81a
q81a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave3, Wave4",q79a_q81a
q79a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4","Wave4, Wave5",q79a_q82a
q82a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5","Wave3, Wave4",q79a_q82a
q79a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q79a_q83a
q83a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q79a_q83a
q79a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q79a_q84a
q84a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q79a_q84a
q79a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave3, Wave4",Wave5,q79a_q85a
q85a,q79a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave3, Wave4",q79a_q85a
q80a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave4,q80a_q81a
q81a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave4,q80a_q81a
q80a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave4, Wave5",q80a_q82a
q82a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5",Wave4,q80a_q82a
q80a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave5,q80a_q83a
q83a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave4,q80a_q83a
q80a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave5,q80a_q84a
q84a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave4,q80a_q84a
q80a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave5,q80a_q85a
q85a,q80a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave4,q80a_q85a
q81a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,"Wave4, Wave5",q81a_q82a
q82a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5",Wave4,q81a_q82a
q81a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave5,q81a_q83a
q83a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave4,q81a_q83a
q81a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave5,q81a_q84a
q84a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave4,q81a_q84a
q81a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave4,Wave5,q81a_q85a
q85a,q81a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave4,q81a_q85a
q82a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5",Wave5,q82a_q83a
q83a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave4, Wave5",q82a_q83a
q82a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5",Wave5,q82a_q84a
q84a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave4, Wave5",q82a_q84a
q82a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,"Wave4, Wave5",Wave5,q82a_q85a
q85a,q82a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,"Wave4, Wave5",q82a_q85a
q83a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave5,q83a_q84a
q84a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave5,q83a_q84a
q83a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave5,q83a_q85a
q85a,q83a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave5,q83a_q85a
q84a,q85a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave5,q84a_q85a
q85a,q84a,a do you strongly agree or just agree with the chosen statement,a do you strongly agree or just agree with the chosen statement,1,Wave5,Wave5,q84a_q85a
q95,q96,where would you place our country during the period of,where would you place our country under the present government,0.868631084452897,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q95_q96
q96,q95,where would you place our country under the present government,where would you place our country during the period of,0.868631084452897,"Wave2, Wave3, Wave4, Wave5, Wave6","Wave2, Wave3, Wave4, Wave5, Wave6",q95_q96
q97a,q97b,a what are the most important problems facing this country that government should address second,b what are the most important problems facing this country that government should address third,0.8690302144249512,Wave6,Wave6,q97a_q97b
q97b,q97a,b what are the most important problems facing this country that government should address third,a what are the most important problems facing this country that government should address second,0.8690302144249512,Wave6,Wave6,q97a_q97b
q97aother,q97bother,a other specify responses,b other specify responses,0.9733333333333333,Wave6,Wave6,q97aother_q97bother
q97bother,q97aother,b other specify responses,a other specify responses,0.9733333333333333,Wave6,Wave6,q97aother_q97bother
q97aother,q97other,a other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q97aother_q97other
q97other,q97aother,other specify responses,a other specify responses,0.8718840579710144,Wave6,Wave6,q97aother_q97other
q97bother,q97other,b other specify responses,other specify responses,0.8718840579710144,Wave6,Wave6,q97bother_q97other
q97other,q97bother,other specify responses,b other specify responses,0.8718840579710144,Wave6,Wave6,q97bother_q97other
